Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
1418782,"LA COCINA MEXICAN GRILL, LLC",LA COCINA MEXICAN GRILL,1926508,Restaurant,Risk 1 (High),45 N WELLS ST ,CHICAGO,IL,60606,01/13/2015,Canvass,Pass,"45. FOOD HANDLER REQUIREMENTS MET - Comments: MUST PROVIDE ALL FOOD STAFF ON PREMISES WITH ILLINOIS FOOD HANDLER'S CERTIFICATE. MUST PROVIDE ABOVE STATED DOCUMENT FOR ALL STAFF. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPAINT/REPLACE WATER DAMAGED CEILING TILES LOCATED ABOVE THE WALK-IN COOLER. 
MUST SEAL OPENING AT WALL BASE MEETING WITH THE TOP MIDDLE COMPARTMENT OF THE 3-COMP SINK. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN, SANITIZE AND REPAINT RUSTY EXTERIOR OF THE GREASE TRAP BOX LOCATED IN THE BASEMENT. 
MUST REPAINT OR REPLACE EXTREMELY RUSTY STAINLESS STEEL SHELVING RACK INSIDE THE WALK-IN COOLER LOCATED ON THE LEFT HAND SIDE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR DIFFICULT TO OPEN HOT WATER FAUCET HANDLE AT THE MOP SINK. 
MUST PROVIDE A BACK FLOW PREVENTION DEVICE AT THE MOP SINK AT ALL TIMES. 
MUST REPAIR LOOSE HOT WATER FAUCET HANDLE AT THE EXPOSED HANDSINK( HANDLE IS IN OPERATING CONDITION AT THIS TIME). | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST PROPERLY DATE AND LABEL ALL FOODS NOT IN ORIGINAL CONTAINERS AT ALL TIMES INCLUDING ALL PREPARED AND COOKED FOODS IN REFRIGERATORS AND WALK-IN COOLER. 
IN THE UPRIGHT 1DR FREEZER MUST USE FOOD GRADE BAGS TO STORE FROZEN FOODS. FOUND FROZEN TAMALES AND TORTILLAS BEING STORED IN WHITE PLASTIC SHOPING BAGS.  ",41.88308408382353,-87.6337136484779,"(41.88308408382353, -87.6337136484779)"
1515836,RED ROBIN'S BURGER WORKS,RED ROBIN'S BURGER WORKS,2374123,Restaurant,Risk 1 (High),204 N WELLS ST ,CHICAGO,IL,60606,01/13/2015,License,Fail,,41.88586331626135,-87.63408111682442,"(41.88586331626135, -87.63408111682442)"
1515818,CBA,CBA,2363833,Restaurant,Risk 1 (High),11 N WELLS ST ,CHICAGO,IL,60606,01/13/2015,License,Pass,,41.882240508067696,-87.63369062959468,"(41.882240508067696, -87.63369062959468)"
1418780,SIAM  RICE THAI CUISINE,SIAM  RICE THAI CUISINE,1403374,Restaurant,Risk 1 (High),117 N WELLS ST ,CHICAGO,IL,60606,01/12/2015,Complaint,Fail,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: DURING INSPECTION FOUND A PLASTIC WATER LINE INSIDE THE ICE BIN HOLDER FILLED WITH ICE AT THE FRONT SERVICE BAR AREA. FOUND FOOD (ICE) NOT PROTECTED DURING STORAGE. MUST REMOVE WATER LINE FROM THE ICE BIN HOLDER. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST PROPERLY LABEL AT ALL TIMES ALL FOODS (PREPARED, COOKED AND RAW)BEING STORED IN THE WALK-IN COOLER WHICH ARE NOT IN THEIR ORIGINAL CONTAINERS.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPAIR LOOSE AND HANGING GASKET AT THE BOTTOM OF THE WALK-IN FREEZER DOOR. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: MUST PROVIDE ALL FOOD AND OTHER STAFF MEMBERS WITH THE ILLINOIS FOOD HANDLER'S CERTIFICATION AT ALL TIMES. MUST PROVIDE ABOVE STATED DOCUMENT FOR ALL 16 EMPLOYEES. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST DETAIL CLEAN AND SANITIZE THE INTERIOR OF THE DEEP FRYER TO REMOVE EXCESSIVE GREASE ACCUMULATION.  
ALSO MUST REPLACE/OR CLEAN AND SANITIZE EXHAUST HOOD FILTERS AND THE INTERIOR PIPES AND EDGES OF THE EXHAUST HOOD CANOPY TO REMOVE EXCESSIVE GREASE BUILD-UP. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MUST PROVIDE LONG STEM THERMOMETERS FOR THE COOK STAFF AT THE COOKING LINE AT ALL TIMES.",41.88366156657941,-87.63372329851377,"(41.88366156657941, -87.63372329851377)"
1418779,YUM NOODLE CORP,AJIDA,2284599,Restaurant,Risk 1 (High),201 N WELLS ST ,CHICAGO,IL,60606,01/12/2015,Complaint,Pass w/ Conditions,"4. SOURCE OF CROSS CONTAMINATION CONTROLLED I.E. CUTTING BOARDS, FOOD  HANDLERS, UTENSILS, ETC - Comments: DURING INSPECTION IN A 2DR REFRIGERATOR FOUND 25-30 LBS OF RAW CHCIKEN FEET SITTING ON TOP OF RAW PORK NECK BONES INSIDE A LARGE GRAY PLASTIC CONTAINER. BOTH FOOD PRODUCTS WERE FOUND COMINGLED INSIDE CONTAINER. INSTRUCTED MANAGER TO ALWAYS STORE PORK AND CHICKEN PRODUCTS IN SEPARATE CONTINERS AT ALL TIMES. PRODUCT WAS DISCARDED BY MANAGER AND DENATURED. APPROXIMATE VALUE OF PRODUCT $125.00 CRITICAL CITATION ISSUED. ALSO REVIEWED WITH MANAGER MINIMUM COOKING TEMPERATURES FOR RAW PORK IS 155F FOR 15 SECS. AND 165F FOR 15 SECS FOR CHICKEN. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST PROPERLY LABEL ALL PREPARED, AND COOKED FOODS WITH DATE AND PRODUCT NAME AT AL TIMES INSIDE ALL COOLERS AND REFRIGERATORS. ALL FOODS NOT FOUND IN ORIGINAL CONTAINERS MUST BE PROPERLY LABELED AT ALL TIMES. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN AND SANITIZE RAMEN NOODLE MAKING MACHINE TO REMOVE PASTA CRUMBS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REMOVE EXCESSIVE DUST ACCUMULATION FROM RESTROOM CEILING VENTS AND CEILING VENT ABOVE THE COOKING AREA. 
ALSO MUST CLEAN/ AND OR REPLACE EXHAUST HOOD VENTS AT THE CANOPY WITH EXECESSIVE GREASE ACCUMULATION.",41.885758730147366,-87.63378404961261,"(41.885758730147366, -87.63378404961261)"
1418777,MAC KELLY'S,MAC KELLY'S,1457904,Restaurant,Risk 1 (High),216 W JACKSON BLVD ,CHICAGO,IL,60606,01/09/2015,Canvass,Out of Business,,41.878223241518086,-87.63424737951088,"(41.878223241518086, -87.63424737951088)"
1418773,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649400,Restaurant,Risk 1 (High),123 N WACKER DR ,CHICAGO,IL,60606,01/09/2015,Complaint,Pass,"45. FOOD HANDLER REQUIREMENTS MET - Comments: MUST PROVIDE ALL FOOD STAFF MEMBERS WITH THEIR ILLINOIS FOOD HANDLER'S CERTIFICATION AT ALL TIMES. MUST PROVIDE ABOVE STATED DOCUMENT FOR ALL FOOD PREP STAFF MEMBERS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPLACE WINDOW LEDGE ON THE NORTH SIDE WALL OF THE RESTAURANT SO AS TO BE SMOOTH AND EASILY CLEANABLE. ALSO RECAULK LEDGE STATED ABOVE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN AND SANITIZE FLOORS IN THE KITCHEN, INSIDE THE WALK-IN COOLER AND DISH MACHINE AREA. ALSO MUST REMOVE CARD BOARD BOXES BEING USED AS MATS INSIDE THE WALK IN COOLER.",41.883748216941356,-87.6366618383099,"(41.883748216941356, -87.6366618383099)"
1418764,Chipotle Mexican Grill,Chipotle Mexican Grill,1545138,Restaurant,Risk 1 (High),230 W MONROE ST ,CHICAGO,IL,60606,01/06/2015,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST PROVIDE ADEQUATE SNEEZE GUARDS AT THE FRONT SERVICE COUNTER AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAKY HOT WATER FAUCET HANDLE AT THE MOP SINK. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST REPAINT ALL OF THE RUSTY EDGES OF THE GREASE TRAP LID IN FRONT OF THE 3-COMP SINK.",41.88075715864721,-87.6347092983425,"(41.88075715864721, -87.6347092983425)"
1515613,GATEWAY NEWSTAND,GATEWAY NEWSTAND,2363193,Grocery Store,Risk 3 (Low),1 N FRANKLIN ST ,CHICAGO,IL,60606,01/06/2015,License,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST REMOVE CARPETING FROM FOOD STORAGE AREAS, IN FRONT OF THE SODA AND JUICE MACHINE AREA AND ALL AREAS WHERE FOOD WILL BE LOCATED.FLOORS MUST BE SMOOTH AND EASILY CLEANABLE AT TIMES.",41.881967467024346,-87.6351654428475,"(41.881967467024346, -87.6351654428475)"
1515590,WALGREENS #2432,WALGREENS #2432,2355068,Grocery Store,Risk 3 (Low),200 W ADAMS ST ,CHICAGO,IL,60606,01/06/2015,License,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: SEE CANVASS INSPECTION REPORT #1515587 DATED JAN.6., 2015 LICENSE # 18531 FOR VIOLATION DETAILS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: SEE CANVASS INSPECTION REPORT #1515587 DATED JAN.6., 2015 LICENSE # 18531 FOR VIOLATION DETAILS. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: SEE CANVASS INSPECTION REPORT #1515587 DATED JAN.6., 2015 LICENSE # 18531 FOR VIOLATION DETAILS.",41.879495472483235,-87.63382966060512,"(41.879495472483235, -87.63382966060512)"
1515587,WALGREENS #2432,WALGREENS #2432,18531,Grocery Store,Risk 3 (Low),200 W ADAMS ST ,CHICAGO,IL,60606,01/06/2015,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPAIR DAMAGED WALL JUST ABOVE THE FLOOR TO THE RIGHT OF THE PHARMACY HAND SINK SO AS TO BE SMOOTH AND EASILY CLEANABLE. 
MUST REMOVE EXCESSIVE DUST ACCUMUMULATION AT BOTH RESTROOM CEILING VENT COVERS. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST PROVIDE LIGHT SHIELD COVER OR SHATTER PROOF BULB AT THE 4TH COOLER DOOR FROM THE LEFT AT THE JUICE REACH-IN COOLERS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN AND SANITIZE ALL INTERIOR DISPLAY SHELVING RACKS AT ALL REACH-IN COOLERS TO REMOVE ACCUMULATED GRIME AND BLACK SPOTS AT COOLERS LOCATED ON THE WEST SIDE OF THE STORE.",41.879495472483235,-87.63382966060512,"(41.879495472483235, -87.63382966060512)"
1418762,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1379435,Restaurant,Risk 1 (High),235 W LAKE ST ,CHICAGO,IL,60606,01/05/2015,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST REGROUT THE FLOOR JUST IN FRONT OF THE 3-COMP SINK SO AS TO BE SMOOTH AND EASILY CLEANABLE. 
MUST MAINTAIN FLOORS DRY UNDER AND AROUND THE ICE MACHINE LOCATED IN THE DRY STORAGE AREA. 
IN THE WALK-IN COOLER MUST ELEVATE ALL PRODUCE FOOD BOXES 6 INCHES OFF THE FLOOR AT ALL TIMES. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REMOVE DUST ACCUMULATION FROM THE VENTS IN THE OFFICE AND IN BOTH RESTROOMS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAK AT WATER FILTER BETWEEN THE WALL AND THE ICE MACHINE TO PREVENT WATERS PUDDLES ON THE FLOOR IN THE DRY STORAGE AREA.",41.885620943905664,-87.63506653338979,"(41.885620943905664, -87.63506653338979)"
1418763,TAZA CAFE,TAZA CAFE,2334909,Restaurant,Risk 1 (High),176 N FRANKLIN ST ,CHICAGO,IL,60606,01/05/2015,Canvass,Pass,"45. FOOD HANDLER REQUIREMENTS MET - Comments: MUST PROVIDE ALL FOOD HANDLER'S ON STAFF WITH THE ILLINOIS FOOD HANDLER'S CERTIFICATE AT ALL TIMES. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MUST PROVIDE COOKS WITH LONG STEM THERMOMETERS AT ALL TIMES. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: ALL FOODS NOT IN ORIGINAL CONTAINERS MUST BE STORED ON FOOD GRADE BAGS AT ALL TIMES. FOUND BEEF BEING STORED INSIDE WHITE PLASTIC SHOPPING BAGS IN A 2DR REFRIGERATOR AND INSIDE THE WALK-IN COOLER. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REMOVE ALL CARD BOARD BOXES BEING USED AS LINERS INSIDE THE WALK-IN COOLER AND AT THE STAINLESS STEEL PREP TABLE. ALL SURFACES MUST BE SMOOTH AND EASILY CLEANABLE. 
MUST CLEAN AND SANITIZE INTERIOR LID OF THE ICE MACHINE AS WELL AS THE EDGES AROUND THE LID TO REMOVE SLIGHT GRIME BUILD-UP. 
ALSO MUST REPAINT RUSTY BOTTOM SHELF AT PREP TABLE ACROSS FROM THE 3-COMP SINK. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REMOVE ALL EXCESSIVE DUST BUILD-UP AT CEILING FANS IN THE DINING ROOM AREA. 
MUST CLEAN EXHAUST HOOD FILTERS AT CEILING AT THE EXHAUST HOOD TO REMOVE EXCESSIVE GREASE BUILD-UP.",41.885248026568625,-87.63554591705974,"(41.885248026568625, -87.63554591705974)"
1418761,MONK'S PUB,MONK'S PUB,1077,Restaurant,Risk 1 (High),205-207 W LAKE ST ,CHICAGO,IL,60606,01/05/2015,Canvass,Pass,"45. FOOD HANDLER REQUIREMENTS MET - Comments: MUST PROVIDE ILLINOIS FOOD HANDLER'S CERTIFICATES FOR ALL FOOD HANDLER'S ON STAFF AT ALL TIMES. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: MUST PROPERLY STORE MULIT-USE UTENSILS AT ALL TIMES. FOUND A TONG HAND OVER THE MOP SINK HOT WATER FAUCET HANDLE. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST CLEAN AND REMOVE DEBRI AND DEAD INSECTS FROM THE LIGHT SHILD COVERS IN THE KITCHEN AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPAIR THE WALL AROUND THE CORNER FROM THE SODA DISPENSING BOXES ON THE DRY STORAGE AREA. THE WALL IS IN POOR CONDITION CRACKED AND BROKEN FROM THE MIDDLE PORTION TO THE BOTTOM PORTION OF THE WALL. MUST BE SMOOTH AND EASILY CLEANABLE AT ALL TIMES. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAKY FAUCET BASE  AND THE BASE AT THE EXTENSION ARM ON THE FAUCET AT THE 3-COMP SINK IN THE KITCHEN.ALSO MUST REPAIR LEAKY HOT WATER FAUCET HANDLE AT THE MOP SINK.",41.88561849458468,-87.63412235814367,"(41.88561849458468, -87.63412235814367)"
1447616,"MEZZA GRILLED WRAPS AND PITA, INC","MEZZA GRILLED WRAPS AND PITA, INC",1596616,Restaurant,Risk 1 (High),2 N RIVERSIDE PLZ ,CHICAGO,IL,60606,12/19/2014,Canvass,Pass w/ Conditions,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: POTENTIALLY HAZARDOUD COLD FOOD (HUMMUS) STORED IN COLD HOLDING UNIT AT FRONT SERVING LINE AT IMPROPER TEMPERATURE 50.3 F DEGREES. INSTRUCTED TO KEEP COLD FOODS AT 40F DEGREES OR LOWER. CRITICAL VIOLATION 7-38-005(A). MANAGER DISCARDED HUMMUS APPROX. 8LBS., APPROX. VALUE $40. | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: NO SANITARY HAND DRYING DEVICE/PAPER TOWELS AT FRONT EXPOSED HAND WASH SINK. MUST PROVIDE.  CRITICAL VIOLATION 7-38-030. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOOR THROUGHOUT REAR OF FOOD SPILLS (BEANS)UNDER STORAGE RACKS AT CORNERS AND ALONG WALLBASE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LEAK AT ELBOW UNDER 1-COMP SINK AT REAR. MUST REPAIR. 
CLEAN FILTERS UNDER HOOD AT FRONT PREP AREA OF GREASE/DUST BUILD UP. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: SPLASH GUARD NEEDED AT FRONT EXPOSED HANDWASH SINK NEAR PREP TABLE. MUST PROVIDE. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE CLUTTER AT REAR AND WHERE NECESSARY, ORGANIZE AND MAINTAIN AT ALL TIMES.",41.88197704758362,-87.63887583987513,"(41.88197704758362, -87.63887583987513)"
1515315,"PIEROGI HEAVEN, INC",PIEROGI HEAVEN,2278220,Restaurant,Risk 1 (High),329 S FRANKLIN ST ,CHICAGO,IL,60606,12/19/2014,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN THE HOOD ABOVE THE COOKING EQUIPMENT.  | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: PROPERLY STORE WASH CLOTHS IN A SANITIZING SOLUTION WHILE NOT IN USE.",41.87739707385008,-87.63504341455305,"(41.87739707385008, -87.63504341455305)"
1515304,HAUTE SAUSAGE,HAUTE SAUSAGE,2290163,Restaurant,Risk 1 (High),337 S FRANKLIN ST ,CHICAGO,IL,60606,12/19/2014,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN THE INTERIOR AND EXTERIOR OF FRYERS AND REMOVE GREASE BUILD UP. MUST DETAIL CLEAN THE EXTERIOR OF REFRIGERATION UNITS.  MUST DETAIL CLEAN TOILET AND SINK IN THE WASHROOM.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL CLEAN FLOORS IN PREP AREAS AND KEEP FLOORS UNDER THE 3 COMPARTMENT SINK DRY AT ALL TIMES.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REMOVE PEELING PAINT AND SEAL OPENINGS IN THE WALL ABOVE THE THREE COMPARTMENT SINK.  WALLS MUST BE SMOOTH AND EASILY CLEANABLE.  MUST REPLACE ALL STAINED AND MISSING CEILING TILES ABOVE THE REAR PREP AND DISHWASHING AREAS AND IN THE EMPLOYEE WASHROOM.   | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR THE LEAKY FAUCET SPRAYER AT THE THREE COMPARTMENT SINK.  MUST ALSO PROPERLY EXTEND THE THREE COMPARTMENT SINK WASTE PIPE OVER THE OPEN SITE DRAIN TO PREVENT SPILLS.  PROVIDE THREE WORKING STOPPERS AT THE THREE COMPARTMENT SINK.  | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: MUST PROVIDE A SELF CLOSING DEVICE AT THE EMPLOYEE WASH ROOM DOOR.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPAIR THE BROKEN DOOR TO THE EMPLOYEE WASHROOM.  MUST ALSO REMOVE ICE BUILD UP ON THE INTERIOR OF THE REACH IN FREEZER.  MUST ALSO REPAIR THE SMALL OPENING BETWEEN THE TWO FRONT ENTRANCE DOORS. ",41.877213192248085,-87.63504062830523,"(41.877213192248085, -87.63504062830523)"
1447613,SOUTH BRANCH,SOUTH BRANCH,2065037,Restaurant,Risk 1 (High),100 S WACKER DR ,CHICAGO,IL,60606,12/18/2014,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REPLACE/REPAIR MISSING HANDLES AT COVERS OVER COLD HOLDING UNITS IN PREP AREA. ALSO PROVIDE MISSING ON/OFF HANDLE AT SINK OF DISH WASHER.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LEAK AT FAUCET OF SINK BY DISHWASHER. MUST REPAIR. PIPE DRAINING AT AIR GAP OF 3-COMP SINK NEEDS ADJUSTMENT TO PREVENT WATER FROM SPILLING ONTO FLOOR. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOOR ALONG WALLBASE BEHIND HOT BOX AND 3-DOOR COOLER IN PREP AREA. CLEAN FLOOR UNDER STORAGE RACKS IN BASEMENT WALK-IN COOLER.",41.8805570251432,-87.63713177610846,"(41.8805570251432, -87.63713177610846)"
1447615,CHIPOTLE,,2289863,Restaurant,Risk 1 (High),311 S WACKER DR ,CHICAGO,IL,60606,12/18/2014,Complaint,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: LABEL BULK CONTAINERS IN PREP AREA UNDER PREP COUNTER. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: PREMISES MUST REMOVE ALL CONSTRUCTION DEBRIS, EQUIPMENT AND CLUTTER THROUGHOUT, ORGANIZE AND MAINTAIN PREMISES AT ALL TIMES.  
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: VIOLATION CORRECTED.",41.877791648104406,-87.63652434443534,"(41.877791648104406, -87.63652434443534)"
1447614,LA QUINTA INN & SUITES,LA QUINTA INN & SUITES,1953529,Restaurant,Risk 1 (High),1 S FRANKLIN ST ,CHICAGO,IL,60606,12/18/2014,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOOR AROUND HEAVY EQUIPMENT IN PREP AREA. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: PROPERLY LABEL COOKED/PRE-COOKED FOOD ITEMS IN 2-DOOR COOLERS WITH NAME AND DATES.",41.88190275050587,-87.6351640597954,"(41.88190275050587, -87.6351640597954)"
1447612,ASADA,ASADA,2358864,Restaurant,Risk 1 (High),180 N WELLS ST ,CHICAGO,IL,60606,12/17/2014,License Re-Inspection,Pass,"24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: VIOLATION CORRECTED. PROPER DRAINING AT 3-COMP SINK, AND MOP SINK. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: VIOLATION CORRECTED. SPLASH GUARD PROVIDED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: VIOLATION CORRECTED.",41.885333197187194,-87.63406570608454,"(41.885333197187194, -87.63406570608454)"
