1,"平成22年国勢調査人口等基本集計（総務省統計局）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
347,"02","24000","a","danjo.0002","1","　女",930504,7217,7440,7635,7562,7857,7556,8099,8072,8358,8484,8538,8532,8851,8621,8651,8814,9171,8710,8148,7528,7574,7736,8002,8128,8471,8719,8988,9134,8977,9222,9742,9846,10713,11107,11693,12572,13230,13510,13333,12694,12447,12370,12463,11990,9210,12392,11472,11504,11169,10850,10841,11331,11075,10701,11234,11537,11535,12594,13065,13743,15059,16743,17223,15469,9351,10678,13739,12801,12787,12837,12115,9812,10748,11064,11508,10888,10479,10386,9936,9501,9188,8650,8257,7876,7574,6684,5752,5372,4615,4078,3623,2718,2247,1910,1667,1225,1006,716,512,317,209,142,84,46,17,12,5,1,1,1,-,2117,47.1679671301,48.2784940460,37711,40569,43193,42371,39911,45040,53101,65339,58480,57387,55182,62474,73845,62842,55247,51190,41545,26501,12165,3776,498,20,-,121473,553130,253784,135695,42960,518,13.0843064369,59.5796795948,27.3360139683,14.6162106966,4.6273806074,0.0557956973
348,"02","25000","a","danjo.0000","0","滋賀県",1376541,13006,12941,13472,13518,13323,13282,13839,14005,14345,14422,14393,14540,14378,14241,14143,14243,14303,13862,14365,14839,15431,15559,15631,14927,14703,14989,15700,15862,15563,16207,17089,17356,18625,18956,19690,20790,21723,22070,21891,20909,19977,19436,18808,18797,14385,18349,17070,16878,16633,15933,16067,16643,16276,15427,16367,16987,16528,17889,18775,20026,21516,24080,23334,21561,13411,14070,17512,17095,16990,16159,14352,11689,12678,13235,13332,11924,11758,11307,11361,10728,9832,9313,8966,8169,7487,6626,5640,4776,3927,3516,3386,2315,1973,1738,1408,1026,771,529,399,260,175,111,69,39,20,10,1,4,-,1,-,5580,43.2444135902,42.6878190132,66260,69893,71695,71612,76251,78321,91716,107383,91403,84863,80780,90205,103902,81826,65286,57078,43767,24485,10820,2985,414,16,-,207848,876436,286677,139565,38720,430,15.1607522023,63.9285873194,20.9106604783,10.1800853562,2.8242962418,0.0313648601
349,"02","25000","a","danjo.0001","1","　男",678723,6634,6567,6996,6871,7004,6860,7143,7097,7472,7431,7372,7474,7429,7406,7260,7273,7288,7031,7606,7876,8230,8311,8497,7816,7581,7683,8046,8109,7861,8253,8726,8777,9294,9540,9940,10467,11032,11263,11251,10611,10165,9739,9521,9483,7184,9266,8527,8387,8321,7841,7928,8141,8132,7634,8007,8605,8161,8851,9364,9985,10698,11937,11587,10663,6698,6864,8496,8448,8429,8022,6991,5593,6043,6182,6242,5463,5303,5035,5022,4662,4180,3917,3630,3187,2882,2284,1863,1253,951,831,796,535,397,345,286,193,145,81,56,34,19,14,7,4,3,2,-,-,-,-,-,3830,41.7748080066,41.1954512784,34072,36003,36941,37074,40435,39952,46277,54624,46092,42342,39842,44966,51583,40259,31051,25485,17796,7182,2359,509,47,2,-,107016,443187,124690,53380,10099,49,15.8567358085,65.6677428867,18.4755213049,7.9094019348,1.4963853529,0.0072604102
350,"02","25000","a","danjo.0002","1","　女",697818,6372,6374,6476,6647,6319,6422,6696,6908,6873,6991,7021,7066,6949,6835,6883,6970,7015,6831,6759,6963,7201,7248,7134,7111,7122,7306,7654,7753,7702,7954,8363,8579,9331,9416,9750,10323,10691,10807,10640,10298,9812,9697,9287,9314,7201,9083,8543,8491,8312,8092,8139,8502,8144,7793,8360,8382,8367,9038,9411,10041,10818,12143,11747,10898,6713,7206,9016,8647,8561,8137,7361,6096,6635,7053,7090,6461,6455,6272,6339,6066,5652,5396,5336,4982,4605,4342,3777,3523,2976,2685,2590,1780,1576,1393,1122,833,626,448,343,226,156,97,62,35,17,8,1,4,-,1,-,1750,44.6693124810,44.3014859047,32188,33890,34754,34538,35816,38369,45439,52759,45311,42521,40938,45239,52319,41567,34235,31593,25971,17303,8461,2476,367,14,-,100832,433249,161987,86185,28621,381,14.4859410288,62.2423383922,23.2717205790,12.3816925933,4.1118109150,0.0547360315
351,"02","26000","a","danjo.0000","0","京都府",2557625,20353,20522,21084,21123,21375,21107,21323,22387,22509,22925,23185,23480,23401,23175,23046,23548,23536,23168,27013,30553,32181,32330,30738,28834,27963,27843,28860,28741,28135,28410,30072,30459,32564,33272,35374,36869,39396,40197,39488,37909,36836,35913,34710,34184,27314,34007,31279,30175,29359,27857,28472,28663,27718,26508,27831,29077,29156,31128,33600,37091,41432,48619,48666,46183,27590,28270,36982,35579,36957,35689,30172,25415,27440,28497,28873,25875,24726,23743,23229,21416,19253,18716,17271,15982,14754,12821,10893,9390,8367,6996,6451,4595,4004,3360,2843,2208,1681,1335,893,642,457,265,186,96,69,33,17,5,4,1,2,19356,44.9069785354,44.6972065607,104457,110251,116287,127818,152046,141989,161741,193859,168957,152677,139192,160052,212490,173477,140397,118989,85976,48467,21253,6759,1073,60,2,330995,1610821,596453,282579,77614,1135,13.0401860481,63.4613982994,23.4984156526,11.1327444018,3.0577531381,0.0447155128
352,"02","26000","a","danjo.0001","1","　男",1227067,10453,10581,10693,10820,10984,10806,10798,11471,11538,11665,11868,11965,11868,11926,11770,12012,12079,11851,13800,15526,16522,16477,15929,14890,14198,13829,14080,14202,13850,13946,14845,15099,16155,16452,17541,18230,19490,19880,19505,18793,18307,17687,17107,16717,13448,16578,15299,14683,14526,13480,14057,14002,13604,12910,13463,14063,14043,14830,16020,17671,19885,23299,23179,21976,13094,13401,17682,16904,17453,16766,14201,11903,12647,13254,13032,11837,10911,10339,10053,9070,7869,7574,6752,6061,5384,4404,3425,2593,2108,1611,1455,1060,893,703,561,445,290,217,135,73,61,35,26,13,7,-,3,1,-,-,1,11539,43.2486326930,42.7823113345,53531,56278,59397,65268,78016,69907,80092,95898,83266,74566,68036,76627,101433,82206,65037,52210,33640,14141,4672,1160,142,4,1,169206,793109,253213,105970,20120,147,13.9203704069,65.2481061728,20.8315234203,8.7180221270,1.6552477606,0.0120935100
353,"02","26000","a","danjo.0002","1","　女",1330558,9900,9941,10391,10303,10391,10301,10525,10916,10971,11260,11317,11515,11533,11249,11276,11536,11457,11317,13213,15027,15659,15853,14809,13944,13765,14014,14780,14539,14285,14464,15227,15360,16409,16820,17833,18639,19906,20317,19983,19116,18529,18226,17603,17467,13866,17429,15980,15492,14833,14377,14415,14661,14114,13598,14368,15014,15113,16298,17580,19420,21547,25320,25487,24207,14496,14869,19300,18675,19504,18923,15971,13512,14793,15243,15841,14038,13815,13404,13176,12346,11384,11142,10519,9921,9370,8417,7468,6797,6259,5385,4996,3535,3111,2657,2282,1763,1391,1118,758,569,396,230,160,83,62,33,14,4,4,1,1,7817,46.4309093768,46.5124843554,50926,53973,56890,62550,74030,72082,81649,97961,85691,78111,71156,83425,111057,91271,75360,66779,52336,34326,16581,5599,931,56,1,161789,817712,343240,176609,57494,988,12.2313438534,61.8195096395,25.9491465071,13.3517445970,4.3465803207,0.0746933829
354,"02","26100","1","danjo.0000","0","京都市",1408039,10861,10773,10855,10709,10933,10667,10716,11367,11203,11466,11754,11855,11744,11760,11748,11918,11748,11584,15340,19192,20688,21389,20177,18239,17404,17096,17438,17231,16894,16641,17480,17501,18514,18735,19722,20440,21537,22047,21801,20872,20461,20144,19506,19108,15520,19234,17552,16836,16131,15159,15507,15367,14829,14052,14544,14985,15136,16248,17206,19360,21674,25663,25588,24818,14665,14591,19377,19059,19853,19469,16466,13806,14916,15668,15877,14441,13688,13090,12738,11492,10328,10129,9223,8523,7811,6875,5906,5130,4494,3727,3458,2461,2100,1763,1483,1199,931,743,491,359,270,143,113,60,49,20,8,4,3,1,-,16371,44.6922419715,43.8208080385,54131,55419,58861,69782,97897,85300,91952,106697,94739,84912,74299,82935,112408,92349,76733,65449,46014,26132,11265,3723,635,36,-,168411,900921,322336,153254,41791,671,12.1013776274,64.7367763001,23.1618460725,11.0122529224,3.0029432307,0.0482155227
355,"02","26100","1","danjo.0001","1","　男",668669,5606,5549,5472,5501,5665,5454,5369,5789,5729,5875,6010,6074,5847,6041,5985,6034,6012,5888,7576,9387,10220,10687,10309,9363,8700,8343,8265,8363,8210,8065,8487,8509,9077,9151,9702,10039,10534,10760,10662,10260,10116,9756,9520,9275,7598,9277,8586,8141,7860,7278,7588,7538,7296,6844,6980,7246,7308,7708,8167,9199,10457,12272,12136,11782,6888,6756,9064,8816,9201,8889,7583,6344,6655,7111,6954,6512,5949,5635,5392,4740,4095,3960,3496,3089,2742,2326,1842,1442,1104,810,780,546,465,372,291,243,160,124,77,35,38,20,14,9,4,-,2,1,-,-,-,9596,42.9922884111,42.1150735294,27793,28216,29957,34897,49279,41246,44926,52255,46265,41142,36246,39628,53535,42726,34647,28228,17382,7524,2454,639,85,3,-,85966,439419,133688,56315,10705,88,13.0434716640,66.6722806123,20.2842477237,8.5445770044,1.6242510314,0.0133520869
356,"02","26100","1","danjo.0002","1","　女",739370,5255,5224,5383,5208,5268,5213,5347,5578,5474,5591,5744,5781,5897,5719,5763,5884,5736,5696,7764,9805,10468,10702,9868,8876,8704,8753,9173,8868,8684,8576,8993,8992,9437,9584,10020,10401,11003,11287,11139,10612,10345,10388,9986,9833,7922,9957,8966,8695,8271,7881,7919,7829,7533,7208,7564,7739,7828,8540,9039,10161,11217,13391,13452,13036,7777,7835,10313,10243,10652,10580,8883,7462,8261,8557,8923,7929,7739,7455,7346,6752,6233,6169,5727,5434,5069,4549,4064,3688,3390,2917,2678,1915,1635,1391,1192,956,771,619,414,324,232,123,99,51,45,20,6,3,3,1,-,6775,46.2215910565,45.6380938034,26338,27203,28904,34885,48618,44054,47026,54442,48474,43770,38053,43307,58873,49623,42086,37221,28632,18608,8811,3084,550,33,-,82445,461502,188648,96939,31086,583,11.2538305612,62.9955159399,25.7506534989,13.2322770426,4.2432722036,0.0795801227
357,"02","27000","a","danjo.0000","0","大阪府",8584957,71845,71101,72913,72462,71748,71562,74721,76073,78824,80355,81482,82615,82666,81321,80180,80262,79235,77239,82965,86842,86918,87847,89710,90763,92901,95448,98346,99623,98618,100037,104419,106127,113091,116055,123190,130779,141167,145004,144160,141313,138262,134638,130441,126624,99185,122171,111466,106733,102257,96284,95406,95104,91689,86486,91671,94544,96998,104977,112093,124054,134016,156115,156372,151584,92196,102013,126952,121509,129712,127590,109403,93493,97268,98543,97027,87789,78690,76036,70868,63867,56767,53482,48455,43279,40186,33408,28720,25143,21705,18305,16871,11440,10056,8614,7245,5231,4082,3048,2139,1431,914,598,336,219,120,63,42,23,15,3,6,48958,44.3360867896,43.8113114417,360069,381535,408264,406543,448139,492072,562882,702423,629150,538911,460356,532666,690283,607776,495734,377250,242169,127281,54226,15931,2187,146,6,1149868,5463425,1922706,819196,199777,2339,13.4708075762,64.0045178075,22.5246746163,9.5969552011,2.3404056163,0.0274015965
358,"02","27000","a","danjo.0001","1","　男",4149064,36619,36263,37509,36751,36743,36763,38037,38928,40497,41190,41703,42193,42186,41652,41204,41097,40435,39371,42404,44300,44021,44427,44749,45030,45996,47176,48501,48875,48064,49141,51434,52043,55543,56918,60217,64602,69650,71473,71436,70392,68437,67138,64539,62516,49240,60704,55137,52680,50621,47927,47664,47028,45098,42396,45037,46520,47636,51111,54387,60179,65258,75545,75152,73040,44474,48869,60173,57827,61522,60676,51912,44193,46038,45981,44639,40221,35132,33436,30530,27008,23254,21305,18819,16298,14433,11235,9082,7226,5729,4574,3930,2453,2069,1704,1355,930,677,516,332,214,110,74,23,30,10,7,7,1,-,-,-,29513,42.9979511117,42.5991338570,183885,195415,208938,207607,224223,241757,276155,347553,311870,267069,227223,259833,333469,289067,232763,166327,94109,37846,11511,2669,247,15,-,588238,2696759,834554,312724,52288,262,14.2791775123,65.4624496699,20.2583728178,7.5912156446,1.2692645388,0.0063599164
359,"02","27000","a","danjo.0002","1","　女",4435893,35226,34838,35404,35711,35005,34799,36684,37145,38327,39165,39779,40422,40480,39669,38976,39165,38800,37868,40561,42542,42897,43420,44961,45733,46905,48272,49845,50748,50554,50896,52985,54084,57548,59137,62973,66177,71517,73531,72724,70921,69825,67500,65902,64108,49945,61467,56329,54053,51636,48357,47742,48076,46591,44090,46634,48024,49362,53866,57706,63875,68758,80570,81220,78544,47722,53144,66779,63682,68190,66914,57491,49300,51230,52562,52388,47568,43558,42600,40338,36859,33513,32177,29636,26981,25753,22173,19638,17917,15976,13731,12941,8987,7987,6910,5890,4301,3405,2532,1807,1217,804,524,313,189,110,56,35,22,15,3,6,19445,45.5842659078,45.2367123823,176184,186120,199326,198936,223916,250315,286727,354870,317280,271842,233133,272833,356814,318709,262971,210923,148060,89435,42715,13262,1940,131,6,561630,2766666,1088152,506472,147489,2077,12.7167805440,62.6445958381,24.6386236179,11.4678583332,3.3395389236,0.0470287435
360,"02","27100","1","danjo.0000","0","大阪市",2517740,21503,20517,20601,19871,18721,18462,19126,19354,19973,20318,20107,20638,20764,20451,20352,20509,20227,19817,21668,23511,23687,24974,27437,29874,31696,33243,34675,35346,34897,34546,35714,35622,36937,37026,38041,39736,42322,42722,41848,40969,39909,39140,37926,36604,29469,35520,32900,31428,30384,28804,28489,28273,27149,25490,26556,27312,27752,30075,32188,35290,38402,43671,43780,41881,25214,27607,34536,33453,35828,35826,30959,27019,28516,29780,29599,27496,24985,24356,22795,20712,18371,17528,15741,14200,12926,10816,9435,8142,7023,5782,5359,3636,3101,2593,2171,1566,1206,940,632,442,271,176,97,69,32,22,13,7,7,2,2,10557,44.8110566720,43.7871953885,101213,97233,102312,105732,137668,172707,183340,207597,183048,159036,135957,152617,192948,167250,145873,120344,78766,41198,16860,4786,645,51,2,300758,1630650,575775,262652,63542,698,11.9958535137,65.0391295729,22.9650169134,10.4759804131,2.5343981672,0.0278400101
361,"02","27100","1","danjo.0001","1","　男",1222408,10916,10570,10511,10175,9637,9514,9726,9756,10324,10389,10210,10532,10595,10579,10428,10383,10288,10132,10939,11633,11670,12147,13097,14472,15304,16176,17058,17273,16982,17249,17601,17539,18234,18202,18690,19862,21060,21324,20942,20647,19854,19719,18958,18185,14936,17873,16434,15510,15364,14616,14604,14331,13789,12916,13586,13992,14390,15444,16600,18280,19835,22474,22279,21078,12632,13603,16957,16205,17127,17151,14522,12516,13115,13496,13204,12260,10809,10526,9565,8502,7213,6858,5921,5189,4448,3540,2948,2326,1868,1469,1229,797,676,523,399,281,205,169,100,74,35,22,6,14,2,3,1,-,-,-,-,6089,43.5451731824,42.8345025847,51809,49709,52344,53375,66690,84738,90266,103835,91652,79797,69226,78706,98298,81043,66853,51662,29629,12151,3624,829,79,4,-,153862,816583,245874,97978,16687,83,12.6498065064,67.1355951851,20.2145983085,8.0552881275,1.3719262792,0.0068238678
362,"02","27100","1","danjo.0002","1","　女",1295332,10587,9947,10090,9696,9084,8948,9400,9598,9649,9929,9897,10106,10169,9872,9924,10126,9939,9685,10729,11878,12017,12827,14340,15402,16392,17067,17617,18073,17915,17297,18113,18083,18703,18824,19351,19874,21262,21398,20906,20322,20055,19421,18968,18419,14533,17647,16466,15918,15020,14188,13885,13942,13360,12574,12970,13320,13362,14631,15588,17010,18567,21197,21501,20803,12582,14004,17579,17248,18701,18675,16437,14503,15401,16284,16395,15236,14176,13830,13230,12210,11158,10670,9820,9011,8478,7276,6487,5816,5155,4313,4130,2839,2425,2070,1772,1285,1001,771,532,368,236,154,91,55,30,19,12,7,7,2,2,4468,46.0038377397,44.9311910824,49404,47524,49968,52357,70978,87969,93074,103762,91396,79239,66731,73911,94650,86207,79020,68682,49137,29047,13236,3957,566,47,2,146896,814067,329901,164674,46855,615,11.3796650925,63.0637309585,25.5566039490,12.7568822122,3.6297394613,0.0476425092
363,"02","27140","1","danjo.0000","0","堺市",827862,7462,7255,7455,7760,7599,7463,7825,7909,8021,8180,8052,8044,8063,8023,7763,7847,7649,7358,7689,7698,7757,7715,7849,7885,8386,8306,8748,9100,8953,9242,9754,9957,11046,11475,12506,13242,14363,14426,14317,13853,13293,13029,12570,11967,9020,11433,10479,9967,9424,8771,8697,8629,8396,8093,8630,9146,9388,10090,10939,12260,13372,15937,16001,15199,9350,10203,12964,12139,13203,12767,11002,9123,9519,9544,9057,8542,7483,7174,6577,5976,5376,5143,4529,4159,3834,3149,2840,2374,2049,1779,1613,1088,950,824,672,501,438,304,214,126,80,70,32,27,13,3,4,-,-,-,2,2321,44.3158068467,43.8258962146,37531,39398,39945,38241,39592,44349,54738,70201,59879,50074,42445,51823,69859,61276,48245,35752,23041,12191,5147,1583,222,7,2,116874,521201,187466,77945,19152,231,14.1572617229,63.1344778757,22.7082604014,9.4416873299,2.3199332317,0.0279816508
364,"02","27140","1","danjo.0001","1","　男",397775,3848,3668,3918,3915,3912,3773,4052,4102,4083,4157,4134,4060,4131,4008,3994,4011,3857,3732,3851,3977,4008,3956,3976,4011,4272,4112,4274,4455,4402,4499,4771,4874,5337,5550,6074,6540,7148,7206,7194,6932,6701,6487,6165,5852,4460,5655,5245,4921,4545,4353,4295,4160,4019,3962,4089,4430,4488,4801,5106,5742,6157,7477,7481,7164,4427,4890,6110,5811,6231,6018,5202,4305,4521,4495,4241,3949,3323,3124,2878,2537,2154,2042,1768,1563,1367,1030,898,692,509,431,384,236,188,170,120,73,60,53,23,21,13,6,3,3,-,-,-,-,-,-,-,1377,42.8670931740,42.3628548256,19261,20167,20327,19428,20223,21742,26606,35020,29665,24719,20525,24567,32706,29060,22764,15811,8894,3560,1098,230,25,-,-,59755,255201,81442,29618,4913,25,15.0744958350,64.3799918264,20.5455123386,7.4717834096,1.2394108951,0.0063067927
365,"02","27140","1","danjo.0002","1","　女",430087,3614,3587,3537,3845,3687,3690,3773,3807,3938,4023,3918,3984,3932,4015,3769,3836,3792,3626,3838,3721,3749,3759,3873,3874,4114,4194,4474,4645,4551,4743,4983,5083,5709,5925,6432,6702,7215,7220,7123,6921,6592,6542,6405,6115,4560,5778,5234,5046,4879,4418,4402,4469,4377,4131,4541,4716,4900,5289,5833,6518,7215,8460,8520,8035,4923,5313,6854,6328,6972,6749,5800,4818,4998,5049,4816,4593,4160,4050,3699,3439,3222,3101,2761,2596,2467,2119,1942,1682,1540,1348,1229,852,762,654,552,428,378,251,191,105,67,64,29,24,13,3,4,-,-,-,2,944,45.6539789767,45.5428348910,18270,19231,19618,18813,19369,22607,28132,35181,30214,25355,21920,27256,37153,32216,25481,19941,14147,8631,4049,1353,197,7,2,57119,266000,106024,48327,14239,206,13.3100155426,61.9840006711,24.7059837863,11.2612812046,3.3180082164,0.0480026471
366,"02","28000","a","danjo.0000","0","兵庫県",5459903,45640,45814,47634,47370,47041,46900,48978,50247,51419,52386,53255,53572,54558,53226,52828,53450,53221,52348,52624,51842,51918,52027,52944,53056,53947,55964,58015,58898,58255,59598,62513,64205,68328,70803,75207,80638,85479,87705,85710,84060,81886,80420,78250,77208,60291,75361,70282,68617,66535,63812,64274,65972,63668,60671,64623,66370,66654,71846,75043,81521,86797,100840,100562,95757,57929,63851,77771,73662,77720,75679,63974,55628,58911,60356,61256,56337,51147,51904,49645,46368,41122,39655,36530,33188,31431,26492,22482,19292,17141,14385,13029,8595,7682,6513,5414,4083,3244,2345,1764,1142,798,466,289,157,90,49,27,21,5,4,1,19446,44.8871389848,45.1134605433,233499,249930,267439,263485,263892,290730,341056,423592,378055,344607,319208,361434,441885,368683,300125,255401,181926,99792,41233,12578,1800,106,1,750868,3427944,1261645,592837,155510,1907,13.8015611556,63.0083833031,23.1900555413,10.8968235573,2.8583995793,0.0350522024
367,"02","28000","a","danjo.0001","1","　男",2609874,23305,23273,24381,24424,24052,24006,25089,25846,26250,26824,27203,27299,27825,27044,27027,27403,27334,26813,26476,25384,25340,25420,25908,25972,26550,27628,28301,28751,28328,29300,30482,31328,33235,34427,36713,39541,41980,43028,42219,41148,40039,39437,38422,37845,29472,36586,34159,33403,32392,31156,31016,31647,30692,29516,31460,32319,32341,34713,36474,39375,42074,48878,48717,46276,27980,30257,37011,35250,36933,35906,30311,26201,27198,27607,27665,25079,22553,22478,21373,19206,17005,15795,14374,12677,11628,9254,7432,5615,4601,3608,3107,1934,1682,1374,1107,794,600,416,313,187,119,54,30,23,10,3,2,4,-,1,-,11851,43.4182278217,43.4824019025,119435,128015,136398,133410,129190,142308,166185,207916,185215,167696,154331,175222,213925,175357,138982,110689,71479,30510,9204,2310,236,10,-,383848,1675398,538777,224438,42270,246,14.7746190084,64.4874198573,20.7379611343,8.6387995795,1.6270063814,0.0094687383
368,"02","28000","a","danjo.0002","1","　女",2850029,22335,22541,23253,22946,22989,22894,23889,24401,25169,25562,26052,26273,26733,26182,25801,26047,25887,25535,26148,26458,26578,26607,27036,27084,27397,28336,29714,30147,29927,30298,32031,32877,35093,36376,38494,41097,43499,44677,43491,42912,41847,40983,39828,39363,30819,38775,36123,35214,34143,32656,33258,34325,32976,31155,33163,34051,34313,37133,38569,42146,44723,51962,51845,49481,29949,33594,40760,38412,40787,39773,33663,29427,31713,32749,33591,31258,28594,29426,28272,27162,24117,23860,22156,20511,19803,17238,15050,13677,12540,10777,9922,6661,6000,5139,4307,3289,2644,1929,1451,955,679,412,259,134,80,46,25,17,5,3,1,7595,46.2297435930,46.5214406334,114064,121915,131041,130075,134702,148422,174871,215676,192840,176911,164877,186212,227960,193326,161143,144712,110447,69282,32029,10268,1564,96,1,367020,1752546,722868,368399,113240,1661,12.9121731586,61.6565239510,25.4313028904,12.9606879175,3.9839095648,0.0584358335
369,"02","28100","1","danjo.0000","0","神戸市",1482000,12141,12034,12315,12243,12238,12150,12373,12956,13074,13044,13357,13487,13551,13216,13075,13416,13344,13384,14824,15757,16193,15830,16092,15614,15655,16143,16551,16594,16238,16506,17205,17584,18676,19338,20136,21956,23121,23574,22948,22479,21913,21678,20993,20368,16509,20371,19180,18692,18187,17748,17793,18210,17704,16583,17499,17796,18025,19310,20227,21931,23248,27486,27341,26096,15512,17215,21019,19909,21018,20536,17799,15280,16135,16557,16627,16075,14276,14660,13784,12654,11330,11008,9986,8999,8350,6982,5964,4966,4620,3647,3331,2227,1945,1579,1380,1040,904,593,470,321,214,111,85,49,22,14,7,5,1,1,-,7493,45.0645819247,45.2641254725,60971,63597,66686,70725,79384,82032,92939,114078,101461,94178,87789,97289,119683,99697,82398,71449,49673,26179,10462,3328,481,28,-,191254,939558,343695,161600,40478,509,12.9707081757,63.7201451061,23.3091467182,10.9595953088,2.7451887309,0.0345200125
370,"02","28100","1","danjo.0001","1","　男",699501,6150,6162,6326,6362,6276,6140,6323,6634,6646,6745,6726,6858,6933,6767,6715,6903,6958,6803,7400,7640,7968,7611,7772,7392,7497,7829,7859,7847,7576,7900,8054,8414,8729,9196,9571,10504,11167,11286,11156,10842,10537,10482,10234,9778,7898,9807,9135,8879,8740,8595,8393,8639,8391,7847,8320,8580,8660,9274,9808,10575,11175,13241,13105,12681,7499,8173,9999,9453,9951,9389,8199,7017,7291,7367,7293,6979,6184,6257,5829,5091,4547,4267,3921,3463,3058,2457,2011,1520,1244,962,797,505,448,326,278,207,180,111,80,49,26,11,5,3,3,2,2,-,-,-,-,4636,43.5957927079,43.6691041113,31276,32488,33999,35704,38240,39011,43964,54955,48929,45156,41590,46897,57701,46965,37167,30340,19256,8194,2354,627,48,4,-,97763,452147,144955,60823,11227,52,14.0693516007,65.0697617523,20.8608866470,8.7532110554,1.6157095263,0.0074834680
371,"02","28100","1","danjo.0002","1","　女",782499,5991,5872,5989,5881,5962,6010,6050,6322,6428,6299,6631,6629,6618,6449,6360,6513,6386,6581,7424,8117,8225,8219,8320,8222,8158,8314,8692,8747,8662,8606,9151,9170,9947,10142,10565,11452,11954,12288,11792,11637,11376,11196,10759,10590,8611,10564,10045,9813,9447,9153,9400,9571,9313,8736,9179,9216,9365,10036,10419,11356,12073,14245,14236,13415,8013,9042,11020,10456,11067,11147,9600,8263,8844,9190,9334,9096,8092,8403,7955,7563,6783,6741,6065,5536,5292,4525,3953,3446,3376,2685,2534,1722,1497,1253,1102,833,724,482,390,272,188,100,80,46,19,12,5,5,1,1,-,2857,46.3736573966,46.5923344948,29695,31109,32687,35021,41144,43021,48975,59123,52532,49022,46199,50392,61982,52732,45231,41109,30417,17985,8108,2701,433,24,-,93491,487411,198740,100777,29251,457,11.9915294456,62.5172835737,25.4911869807,12.9260609357,3.7518502082,0.0586166471
372,"02","29000","a","danjo.0000","0","奈良県",1386302,10352,10617,11013,11369,11490,11419,11748,12338,12608,12933,13209,13289,13638,13615,13536,14191,14395,14344,14438,14647,14232,14556,14444,13907,14044,13890,14302,14320,13971,14165,14523,15049,16206,16682,17485,18734,19927,20703,20448,19799,19563,19230,18998,18885,14651,18811,17317,17160,16575,15849,16226,16849,16350,15670,16833,17340,17630,19082,20441,21772,23225,26546,26775,25981,14934,16469,20892,20314,21207,20461,17671,14811,15409,15875,15660,14289,13261,12746,12428,11743,10597,10151,9541,8667,8066,6986,6034,5327,4557,3840,3535,2349,2078,1779,1541,1132,891,649,473,278,198,142,74,36,23,10,4,7,5,1,-,4826,45.4493092895,46.2323728128,54841,61046,67287,72015,71183,70648,79945,99611,91327,85712,81928,96265,117461,99343,79426,64467,47022,26744,11282,3423,473,27,-,183174,866095,332207,153438,41949,500,13.2592965784,62.6934525102,24.0472509113,11.1068161879,3.0365348367,0.0361931731
373,"02","29000","a","danjo.0001","1","　男",656315,5337,5439,5408,5752,5851,5816,6063,6369,6547,6577,6813,6725,6997,7011,7008,7262,7404,7376,7373,7101,6878,6974,7076,6735,6733,6660,6853,6907,6810,6730,6902,7302,7826,8054,8440,9151,9638,10059,9921,9454,9351,9203,8997,8973,6809,8874,8281,8133,7919,7477,7709,7926,7753,7453,7931,8138,8329,9094,9713,10418,10948,12445,12735,12197,7078,7797,9921,9561,10156,9855,8541,7086,7345,7605,7479,6620,6016,5639,5378,5000,4431,4109,3765,3273,3006,2428,2017,1591,1289,991,849,532,476,380,295,209,148,109,81,55,22,19,2,3,3,1,1,-,-,-,-,3015,44.0250727078,44.7040681451,27787,31372,34554,36516,34396,33960,38524,48223,43333,40684,38772,45692,55403,47290,38056,28653,18584,8316,2532,602,49,2,-,93713,415503,144084,58738,11501,51,14.3445583958,63.6006428899,22.0547987142,8.9909689270,1.7604469616,0.0078065207
374,"02","29000","a","danjo.0002","1","　女",729987,5015,5178,5605,5617,5639,5603,5685,5969,6061,6356,6396,6564,6641,6604,6528,6929,6991,6968,7065,7546,7354,7582,7368,7172,7311,7230,7449,7413,7161,7435,7621,7747,8380,8628,9045,9583,10289,10644,10527,10345,10212,10027,10001,9912,7842,9937,9036,9027,8656,8372,8517,8923,8597,8217,8902,9202,9301,9988,10728,11354,12277,14101,14040,13784,7856,8672,10971,10753,11051,10606,9130,7725,8064,8270,8181,7669,7245,7107,7050,6743,6166,6042,5776,5394,5060,4558,4017,3736,3268,2849,2686,1817,1602,1399,1246,923,743,540,392,223,176,123,72,33,20,9,3,7,5,1,-,1811,46.7270961965,47.6510468594,27054,29674,32733,35499,36787,36688,41421,51388,47994,45028,43156,50573,62058,52053,41370,35814,28438,18428,8750,2821,424,25,-,89461,450592,188123,94700,30448,449,12.2856287491,61.8795456044,25.8348256465,13.0050976687,4.1814066929,0.0616609171
